Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Band Material (product.metafields.custom.band_material),Case Color (product.metafields.custom.case_color),Department (product.metafields.custom.department),Dial Color (product.metafields.custom.dial_color),Display (product.metafields.custom.display),Frame Color (product.metafields.custom.frame_color),Increased Price (product.metafields.custom.increased_price),Lug Width (product.metafields.custom.lug_width),Product Source URL (product.metafields.custom.product_source_url),Water Resistance (product.metafields.custom.water_resistance),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Barware material (product.metafields.shopify.barware-material),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Dispenser type (product.metafields.shopify.dispenser-type),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Hardware material (product.metafields.shopify.hardware-material),Knife type (product.metafields.shopify.knife-type),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Optical frame design (product.metafields.shopify.optical-frame-design),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Wallet features (product.metafields.shopify.wallet-features),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650253-html\processed\3650253_15.webp,15,Heritage 1917_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650253-html\processed\3650253_16.webp,16,Heritage 1917_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,BOLD Evolution 2.0 Chronograph,"The BOLD Evolution 2.0 Chronograph is defined by an elevated, bold case and a skeleton dial. This 42mm chronograph watch features a transparent coffee brown dial with yellow gold tone subdials, slim hands, and our signature dot at 12 o'clock.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado",FALSE,Title,Default Title,,,,,,,,3601265,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_1.webp,1,BOLD Evolution 2.0 Chronograph_1,FALSE,,,,,Unisex,,,,,,https://www.movado.com/us/en/shop-watches/bold-evolution-2.0-chronograph-3601265.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,unisex,,,,,,,,,,,g,,,draft
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_2.webp,2,BOLD Evolution 2.0 Chronograph_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_3.webp,3,BOLD Evolution 2.0 Chronograph_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_4.webp,4,BOLD Evolution 2.0 Chronograph_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_5.webp,5,BOLD Evolution 2.0 Chronograph_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_6.webp,6,BOLD Evolution 2.0 Chronograph_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_7.webp,7,BOLD Evolution 2.0 Chronograph_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_8.webp,8,BOLD Evolution 2.0 Chronograph_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_9.webp,9,BOLD Evolution 2.0 Chronograph_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_10.webp,10,BOLD Evolution 2.0 Chronograph_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_11.webp,11,BOLD Evolution 2.0 Chronograph_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_12.webp,12,BOLD Evolution 2.0 Chronograph_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_13.webp,13,BOLD Evolution 2.0 Chronograph_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_14.webp,14,BOLD Evolution 2.0 Chronograph_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-evolution-2-0-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-evolution-2-0-chronograph-3601265-html\processed\3601265_15.webp,15,BOLD Evolution 2.0 Chronograph_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,Heritage 1917,"A century in the making, The Heritage 1917 revives Movado’s Art Deco era square watch with clean geometry and stylized Arabic numerals. This petite 25mm x 34.10mm stainless steel watch features a sculptural unilink bracelet, a taupe sunburst ombré dial, a yellow gold plated bezel, and our flower motif stamped on the crown—an archival detail pulled from an early Movado design.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Women's Watches",FALSE,Title,Default Title,,,,,,,,3650249,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_1.webp,1,Heritage 1917_1,FALSE,,,,,Women,,,,,,https://www.movado.com/us/en/shop-watches/heritage-1917-3650249.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,g,,,draft
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_2.webp,2,Heritage 1917_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_3.webp,3,Heritage 1917_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_4.webp,4,Heritage 1917_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_5.webp,5,Heritage 1917_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_6.webp,6,Heritage 1917_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_7.webp,7,Heritage 1917_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_8.webp,8,Heritage 1917_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_9.webp,9,Heritage 1917_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_10.webp,10,Heritage 1917_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_11.webp,11,Heritage 1917_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_12.webp,12,Heritage 1917_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_13.webp,13,Heritage 1917_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_14.webp,14,Heritage 1917_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_15.webp,15,Heritage 1917_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650249-html\processed\3650249_16.webp,16,Heritage 1917_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,Heritage 1917,"A century in the making, The Heritage 1917 revives Movado’s Art Deco era square watch with refined geometry and stylized Arabic numerals. This 35mm x 45.20mm stainless steel watch features a newly reimagined unilink bracelet, a charcoal gray sunburst ombré dial, a gold plated bezel, and an exhibition caseback.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Men's Watches",FALSE,Title,Default Title,,,,,,,,3650257,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_1.webp,1,Heritage 1917_1,FALSE,,,,,Men,,,,,,https://www.movado.com/us/en/shop-watches/heritage-1917-3650257.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_2.webp,2,Heritage 1917_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_3.webp,3,Heritage 1917_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_4.webp,4,Heritage 1917_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_5.webp,5,Heritage 1917_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_6.webp,6,Heritage 1917_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_7.webp,7,Heritage 1917_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_8.webp,8,Heritage 1917_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_9.webp,9,Heritage 1917_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_10.webp,10,Heritage 1917_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_11.webp,11,Heritage 1917_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_12.webp,12,Heritage 1917_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_13.webp,13,Heritage 1917_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_14.webp,14,Heritage 1917_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_15.webp,15,Heritage 1917_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-1917-3650257-html\processed\3650257_16.webp,16,Heritage 1917_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,Museum Classic Chronograph,"The Museum Classic is the purest interpretation of Movado's Museum Dial—an icon of modern design and featured in art institutions around the world. This 42mm chronograph watch features a black dial, tonal subdials, and our signature dot at 12 o'clock.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Men's Watches",FALSE,Title,Default Title,,,,,,,,0607777,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_1.webp,1,Museum Classic Chronograph_1,FALSE,,,,,Men,,,,,,https://www.movado.com/us/en/shop-watches/museum-classic-chronograph-0607777.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_2.webp,2,Museum Classic Chronograph_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_3.webp,3,Museum Classic Chronograph_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_4.webp,4,Museum Classic Chronograph_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_5.webp,5,Museum Classic Chronograph_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_6.webp,6,Museum Classic Chronograph_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_7.webp,7,Museum Classic Chronograph_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_8.webp,8,Museum Classic Chronograph_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_9.webp,9,Museum Classic Chronograph_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_10.webp,10,Museum Classic Chronograph_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_11.webp,11,Museum Classic Chronograph_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_12.webp,12,Museum Classic Chronograph_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_13.webp,13,Museum Classic Chronograph_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_14.webp,14,Museum Classic Chronograph_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_15.webp,15,Museum Classic Chronograph_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-classic-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-classic-chronograph-0607777-html\processed\0607777_16.webp,16,Museum Classic Chronograph_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
