Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Band Material (product.metafields.custom.band_material),Case Color (product.metafields.custom.case_color),Department (product.metafields.custom.department),Dial Color (product.metafields.custom.dial_color),Display (product.metafields.custom.display),Frame Color (product.metafields.custom.frame_color),Increased Price (product.metafields.custom.increased_price),Lug Width (product.metafields.custom.lug_width),Product Source URL (product.metafields.custom.product_source_url),Water Resistance (product.metafields.custom.water_resistance),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Barware material (product.metafields.shopify.barware-material),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Dispenser type (product.metafields.shopify.dispenser-type),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Hardware material (product.metafields.shopify.hardware-material),Knife type (product.metafields.shopify.knife-type),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Optical frame design (product.metafields.shopify.optical-frame-design),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Wallet features (product.metafields.shopify.wallet-features),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
tissot-carson-premium-40mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwd63c0f6f/product-pictures/5aed6aad-0180-4186-aa9d-42d329d5bf80_T122_423_11_033_00_B1.png,2,Tissot Carson Premium 40mm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-carson-premium-40mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwebdf1329/product-pictures/db48295a-cf22-4a54-a728-659d844da3ac_T605-043-649_ZOOM.png,3,Tissot Carson Premium 40mm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-carson-premium-40mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw05878e6c/product-pictures/eafe6c92-238e-470b-a6c9-f8340e18509c_T122_423_11_033_00_WRIST.png,4,Tissot Carson Premium 40mm_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-pr-100-sport-chic-38mm,Tissot PR 100 Sport Chic 38mm,"The Tissot PR 100 is a classic watch destined to be worn often and for every occasion. It features the simple and elegant face the collection is loved for, with the pared-back aesthetic symbolising luxury, quality and classic style.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Tissot</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Reference</td><td style=""border:1px solid #ddd; padding:8px;"">T1019173303100</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Material</td><td style=""border:1px solid #ddd; padding:8px;"">316L stainless steel case with carnation gold PVD coating</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement</td><td style=""border:1px solid #ddd; padding:8px;"">Swiss quartz</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Water Resistance</td><td style=""border:1px solid #ddd; padding:8px;"">Water-resistant up to a pressure of 10 bar (100 m / 330 ft)</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Weight (g)</td><td style=""border:1px solid #ddd; padding:8px;"">89.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Shape</td><td style=""border:1px solid #ddd; padding:8px;"">Round</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">38.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Thickness (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">10.5</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Lug Width (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">19.00</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Crystal</td><td style=""border:1px solid #ddd; padding:8px;"">Scratch-resistant sapphire crystal</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Caliber</td><td style=""border:1px solid #ddd; padding:8px;"">10 1/2'''</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">23,3</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Functions</td><td style=""border:1px solid #ddd; padding:8px;"">EOL (battery end-of-life indicator), 30-minutes and 1/10 of a second counters, Central 60-seconds chronograph hand, ADD and SPLIT functions</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Dial Color</td><td style=""border:1px solid #ddd; padding:8px;"">Silver</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Strap Color</td><td style=""border:1px solid #ddd; padding:8px;"">Carnation Gold</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Tissot,Apparel & Accessories > Jewelry > Watches,Watches,"Watches, Wristwatches, SwiftCommerce_Tissot, Women's Watches",FALSE,Title,Default Title,,,,,,,,T101.917.33.031.00,90,shopify,deny,manual,650.00,,TRUE,TRUE,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw74a14744/product-pictures/f01c2735-146b-4731-aada-022ba4147016_T605-044-370_ZOOM.png,1,Tissot PR 100 Sport Chic 38mm_1,FALSE,,,,316L stainless steel case with carnation gold PVD coating,Women,Silver,,,,,https://www.tissotwatches.com/en-us/T1019173303100.html,Water-resistant up to a pressure of 10 bar (100 m / 330 ft),,,adults,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,g,,,draft
tissot-le-locle-gold-39mm,Tissot Le Locle Gold 39mm,"Named after Tissot's hometown and created to celebrate its 150th anniversary, the Le Locle line perfectly embodies the DNA and craftsmanship values of the brand. Powered by our Powermatic 80 movement with an 80-hour power reserve, the Le Locle Powermatic 80 features beautiful Roman numerals and the traditional Le Locle signature. Discover this model with its blue dial and matching leather strap, with its magnificent, fluted bezel in 18-carat pink gold for a chic and elegant look.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Tissot</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Reference</td><td style=""border:1px solid #ddd; padding:8px;"">T9324084604300</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Material</td><td style=""border:1px solid #ddd; padding:8px;"">316L stainless steel case with 18K rose gold bezel</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement</td><td style=""border:1px solid #ddd; padding:8px;"">Swiss automatic</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Water Resistance</td><td style=""border:1px solid #ddd; padding:8px;"">Water-resistant up to a pressure of 3 bar (30 m / 100 ft)</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Weight (g)</td><td style=""border:1px solid #ddd; padding:8px;"">72.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Shape</td><td style=""border:1px solid #ddd; padding:8px;"">Round</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">39.3</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Thickness (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">10.45</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Lug Width (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">19.00</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Crystal</td><td style=""border:1px solid #ddd; padding:8px;"">Scratch-resistant sapphire crystal with antireflective coating</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Caliber</td><td style=""border:1px solid #ddd; padding:8px;"">11 1/2'''</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">25,6</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Dial Color</td><td style=""border:1px solid #ddd; padding:8px;"">Blue</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Strap Color</td><td style=""border:1px solid #ddd; padding:8px;"">Blue</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Tissot,Apparel & Accessories > Jewelry > Watches,Watches,"Watches, Wristwatches, SwiftCommerce_Tissot, Men's Watches",FALSE,Title,Default Title,,,,,,,,T932.408.46.043.00,90,shopify,deny,manual,2.225.00,,TRUE,TRUE,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw03986713/product-pictures/44cbab4a-614a-4d61-bfad-267feed47bae_T932-408-46-043-00_PROFIL.png,1,Tissot Le Locle Gold 39mm_1,FALSE,,,,316L stainless steel case with 18K rose gold bezel,Men,Blue,,,,,https://www.tissotwatches.com/en-us/T9324084604300.html,Water-resistant up to a pressure of 3 bar (30 m / 100 ft),,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
tissot-le-locle-gold-39mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwa20c2b17/product-pictures/33e12143-78ca-465b-b4a2-1550715d338c_T932-408-46-043-00_B1.png,2,Tissot Le Locle Gold 39mm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-le-locle-gold-39mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw78d3452f/product-pictures/f8cc335e-a317-4e66-bd83-a2d1230f9c0a_T600-032-781_ZOOM.png,3,Tissot Le Locle Gold 39mm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-le-locle-gold-39mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwc3f07f77/product-pictures/8bc3fd55-8675-4abf-bd78-851b6962e66f_T932-408-46-043-00_WRIST.png,4,Tissot Le Locle Gold 39mm_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-le-locle-29mm,Tissot Le Locle 29mm,"The Le Locle collection was first introduced in 2003 to commemorate the 150th anniversary of Tissot. This watch is a piece of history, embodying the spirit of innovation that has defined our brand for over a century. This model features a green dial, replacing the Roman indices with twelve shimmering diamonds, and is equipped with interchangeable quick-release bracelets. All Le Locle watches feature the beautiful clous de Paris “guilloche” dial in the form of small pyramids: a detail that really makes the difference. The interplay of polished and brushed finishes on the links creates a captivating visual rhythm, catching the light with every movement. This watch embodies the charm of Swiss heritage, with the name ""Le Locle,"" inscribed in italics on the face, adding a sophisticated touch to the design. The latest model features cutting-edge Nivachron Spring Balance technology, which significantly mitigates the effects of magnetic fields while also being resistant to shocks, aging, and temperature variations. This model includes a date function and a see-through case back that reveals the mesmerizing mechanics at work.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Tissot</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Reference</td><td style=""border:1px solid #ddd; padding:8px;"">T0062072209600</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Material</td><td style=""border:1px solid #ddd; padding:8px;"">316L stainless steel case with rose gold PVD coating</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement</td><td style=""border:1px solid #ddd; padding:8px;"">Swiss automatic</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Water Resistance</td><td style=""border:1px solid #ddd; padding:8px;"">Water-resistant up to a pressure of 3 bar (30 m / 100 ft)</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Weight (g)</td><td style=""border:1px solid #ddd; padding:8px;"">77.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Shape</td><td style=""border:1px solid #ddd; padding:8px;"">Round</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">29.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Thickness (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">8.95</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Lug Width (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">14.00</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Crystal</td><td style=""border:1px solid #ddd; padding:8px;"">Scratch-resistant sapphire crystal</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Caliber</td><td style=""border:1px solid #ddd; padding:8px;"">7 3/4'''</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">17.2</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Functions</td><td style=""border:1px solid #ddd; padding:8px;"">Patented Nivachron balance spring</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Dial Color</td><td style=""border:1px solid #ddd; padding:8px;"">Green</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Strap Color</td><td style=""border:1px solid #ddd; padding:8px;"">Grey, Rose Gold 5N</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Tissot,Apparel & Accessories > Jewelry > Watches,Watches,"Watches, Wristwatches, SwiftCommerce_Tissot, Women's Watches",FALSE,Title,Default Title,,,,,,,,T006.207.22.096.00,90,shopify,deny,manual,1.025.00,,TRUE,TRUE,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwf7e9451b/product-pictures/ad798f22-4dde-4aca-9622-a7b2b0b86530_T006-207-22-096-00_PROFIL.png,1,Tissot Le Locle 29mm_1,FALSE,,,,316L stainless steel case with rose gold PVD coating,Women,Green,,,,,https://www.tissotwatches.com/en-us/T0062072209600.html,Water-resistant up to a pressure of 3 bar (30 m / 100 ft),,,adults,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,g,,,draft
tissot-le-locle-29mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw9ad9c44b/product-pictures/a53c1716-e0d7-4309-a062-f09b09793ffe_T006-207-22-096-00_B1.png,2,Tissot Le Locle 29mm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-le-locle-29mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwf31336ff/product-pictures/9910f33a-d7c7-4d6f-b9c1-6d759ae581a5_T605-051-520_ZOOM.png,3,Tissot Le Locle 29mm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-le-locle-29mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw94571a34/product-pictures/a20ec921-2e42-4d4f-b735-bba90b383c66_T006-207-22-096-00_WRIST.png,4,Tissot Le Locle 29mm_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-t-race-45mm,Tissot T-Race 45mm,"A new, more elegant design. The same sporty roots. Like biking, Tissot is where passion meets innovation and style. Freedom, the open road, and dedication: the T-Race is a watch of choice for every gentleman biker. Tissot found inspiration in the spirit of the sport to produce watches that reflect the dynamic natures of bikes themselves and the emotion of the sport. With its brake disc and calliper on the bezel, the pushes inspired by handlebars, and engine cooling fins depicted on the side of case, this watch was imagined as a real homage to the discipline. Water resistant, with a Quartz chronograph movement and distinct hour and minute hands coated with SuperlumiNova, this stainless steel watch with its rubber strap will be the ideal companion for fans of cycling.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Tissot</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Reference</td><td style=""border:1px solid #ddd; padding:8px;"">T1414172704100</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Material</td><td style=""border:1px solid #ddd; padding:8px;"">316L stainless steel case with black and blue PVD coating</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement</td><td style=""border:1px solid #ddd; padding:8px;"">Swiss quartz</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Water Resistance</td><td style=""border:1px solid #ddd; padding:8px;"">Water-resistant up to a pressure of 10 bar (100 m / 330 ft)</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Weight (g)</td><td style=""border:1px solid #ddd; padding:8px;"">112.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Shape</td><td style=""border:1px solid #ddd; padding:8px;"">Round</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">45.0</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Case Thickness (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">11.76</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Lug Width (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">13.95</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Crystal</td><td style=""border:1px solid #ddd; padding:8px;"">Scratch-resistant sapphire crystal with antireflective coating</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Caliber</td><td style=""border:1px solid #ddd; padding:8px;"">13 1/4'''</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Movement Diameter (mm)</td><td style=""border:1px solid #ddd; padding:8px;"">29,8</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Functions</td><td style=""border:1px solid #ddd; padding:8px;"">EOL (battery end-of-life indicator), 30-minutes and 1/10 of a second counters, Central 60-seconds chronograph hand, ADD and SPLIT functions</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Dial Color</td><td style=""border:1px solid #ddd; padding:8px;"">Blue</td></tr><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Strap Color</td><td style=""border:1px solid #ddd; padding:8px;"">Blue</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Tissot,Apparel & Accessories > Jewelry > Watches,Watches,"Watches, Wristwatches, SwiftCommerce_Tissot, Men's Watches",FALSE,Title,Default Title,,,,,,,,T141.417.27.041.00,90,shopify,deny,manual,650.00,,TRUE,TRUE,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw1b81c56f/product-pictures/628c3010-40a2-44cc-ac60-6c9f8efd8e25_T141-417-27-041-00_PROFIL.png,1,Tissot T-Race 45mm_1,FALSE,,,,316L stainless steel case with black and blue PVD coating,Men,Blue,,,,,https://www.tissotwatches.com/en-us/T1414172704100.html,Water-resistant up to a pressure of 10 bar (100 m / 330 ft),,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
tissot-t-race-45mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwcdf2007c/product-pictures/c7e8f87a-442b-49e0-8eea-66f1758301f9_T141-417-27-041-00_B1-psd.png,2,Tissot T-Race 45mm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-t-race-45mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dw8e55ab12/product-pictures/c0ff6e78-a5e6-444c-924c-f56faa882c47_T603-051-790_ZOOM.png,3,Tissot T-Race 45mm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tissot-t-race-45mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tissotwatches.com/dw/image/v2/BKKD_PRD/on/demandware.static/-/Sites-Tissot-Catalogue/default/dwd194acdd/product-pictures/944c06ed-0040-435f-96ff-ac622fdc8f0c_T141-417-27-041-00_WRIST.png,4,Tissot T-Race 45mm_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
